GMRT-TAU_J042517.85+270133.0	04:25:17.847	+27:01:32.96	6.39	0.51	8.72	0.77	132	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042519.18+254631.3	04:25:19.183	+25:46:31.34	1.90	0.22	3.28	0.33	60	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042521.88+265458.5	04:25:21.877	+26:54:58.53	2.19	0.34	3.74	0.51	48	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042522.08+253727.4	04:25:22.081	+25:37:27.40	0.95	0.19	1.11	0.31	7	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042522.36+261803.2	04:25:22.360	+26:18:03.24	1.69	0.23	2.24	0.36	41	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042524.40+260225.7	04:25:24.400	+26:02:25.72	-	-	-	-	-	-	0.99	0.21	1.40	0.34	37	S	-	-	-	-	-	-
GMRT-TAU_J042525.20+261832.4	04:25:25.203	+26:18:32.40	4.50	0.31	5.19	0.44	106	S	2.62	0.28	2.19	0.46	98	S	-1.36	0.82	-	-	-	G
GMRT-TAU_J042526.78+253911.3	04:25:26.785	+25:39:11.27	1.97	0.23	2.51	0.35	25	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042526.98+251659.7	04:25:26.981	+25:16:59.72	1.55	0.32	3.05	0.46	50	S	-	-	-	-	-	-	-	-	-	-	-	2M
GMRT-TAU_J042528.97+260705.9	04:25:28.966	+26:07:05.93	-	-	-	-	-	-	0.90	0.22	0.97	0.37	138	S	-	-	-	-	-	-
GMRT-TAU_J042529.19+262532.5	04:25:29.189	+26:25:32.49	293.99	14.90	339.01	17.86	1946	M	150.41	7.90	161.65	9.08	2329	S	-	-	B	-1.20	0.02	N 
GMRT-TAU_J042529.65+260647.6	04:25:29.648	+26:06:47.57	24.00	1.22	26.32	1.39	170	M	19.45	1.00	20.76	1.15	216	M	-	-	-	-	-	-
GMRT-TAU_J042530.28+255541.0	04:25:30.283	+25:55:41.00	271.74	13.64	461.43	23.39	2280	M	132.75	7.10	237.83	13.33	1623	M	-	-	-	-	-	-
GMRT-TAU_J042531.25+264036.3	04:25:31.254	+26:40:36.30	5.37	0.35	8.67	0.54	96	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042531.40+265945.3	04:25:31.404	+26:59:45.26	9.65	0.67	56.69	2.89	559	S	-	-	-	-	-	-	-	-	L	-0.80	0.13	N 
GMRT-TAU_J042531.48+263648.5	04:25:31.476	+26:36:48.46	1.41	0.23	1.84	0.36	27	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042531.55+262432.1	04:25:31.552	+26:24:32.08	4.94	0.80	6.98	1.23	68	S	-	-	-	-	-	-	-	-	-	-	-	-
GMRT-TAU_J042531.95+264834.6	04:25:31.947	+26:48:34.64	1.95	0.29	3.98	0.43	54	S	-	-	-	-	-	-	-	-	-	-	-	-
